Lemma,Galtung Criteria,Classes
"['several', 'hundred', 'marine', 'deployed', 'syria', 'artillery', 'gun', 'part', 'ongoing', 'preparation', 'fight', 'push', 'isil', 'selfdeclared', 'headquarters', 'raqqa']",2,1
"['real', 'campaign', 'isil', 'include', 'ground', 'force', 'uaes', 'minister', 'state', 'foreign', 'affair', 'anwar', 'gargash', 'said']",2,1
"['russia', 'iran', 'turkey', 'determine', 'future', 'syria', 'france', 'britain', '100', 'year', 'ago', 'â', 'ajopinion', 'ramus', 'g', 'khouri']",2,1
"['russian', 'upper', 'house', 'parliament', 'grant', 'president', 'vladimir', 'putin', 'authorisation', 'deploy', 'country', 'air', 'force', 'syria']",2,1
"['want', 'syrian', 'government', 'negotiate', 'terrorist', 'something', 'dont', 'think', 'anyone', 'would', 'accept', 'country', 'assad', 'said', 'adding', 'never', 'thought', 'leaving', 'syria', 'circumstance']",2,1
"['u', 'secretary', 'state', 'john', 'kerry', 'complained', 'russian', 'counterpart', 'sergei', 'lavrov', 'airstrikes']",2,1
"['turkey', 'military', 'operation', 'northeast', 'syria']",2,1
"['trump', 'tweeted', 'time', 'united', 'state', 'fully', 'recognise', 'israel', 'sovereignty', 'golan', 'height', 'captured', 'syria', '1967']",2,1
"['foreign', 'troop', 'coming', 'syria', 'without', 'invitation', 'invader']",2,1
"['dont', 'see', 'peaceful', 'syria', 'assad', 'u', 'ambassador', 'un']",2,1
"['leader', 'arab', 'league', 'summit', 'failed', 'discus', 'usled', 'strike', 'came', 'result', 'criminal', 'alleged', 'use', 'chemical', 'weapon', 'syria']",2,1
"['u', 'fear', 'russia', 'alleged', 'military', 'buildup', 'syria', 'would', 'counter', 'syrian', 'group', 'battling', 'isil', 'government', 'troop']",2,1
"['commander', 'u', 'central', 'command', 'oversees', 'military', 'operation', 'middle', 'east', 'said', 'consulted', 'prior', 'president', 'trump', 'announcement', 'u', 'would', 'withdraw', 'troop', 'syria']",2,1
"['bbc', 'news', 'obtains', 'exclusive', 'photo', 'showing', 'british', 'special', 'force', 'operating', 'syria', 'socalled', 'islamic', 'state']",2,1
"['order', 'bar', 'people', 'hailing', 'iraq', 'syria', 'iran', 'libya', 'somalia', 'sudan', 'yemen']",2,1
"['2020', 'presidential', 'candidate', 'pete', 'buttigieg', 'turkey', 'invading', 'northeastern', 'syria', 'u', 'pulled', 'troop', 'area', 'â', 'œthis', 'isnâ', 'even', 'strategy', 'policy', 'president', 'systematically', 'destroying', 'american', 'alliance', 'american', 'value', 'make', 'america', 'worse']",2,1
"['turkish', 'government', 'force', 'backed', 'syrian', 'rebel', 'reportedly', 'control', 'jandaris', 'northern', 'syria', 'afrin', 'district']",2,1
"['security', 'northern', 'syria', 'deteriorated', 'within', 'hour', 'president', 'trumpâ', 'decision', 'pull', 'nearly', 'one', 'thousand', 'u', 'troop', 'country', 'cnns', 'barbara', 'starr', 'report']",2,1
"['military', 'solution', 'syria', 'question', 'say', 'russia', 'u', 'pull', 'troop', 'step', 'political', 'solution', 'taken']",2,1
"['order', 'expected', 'include', 'restriction', 'refugee', 'people', 'visa', 'country', 'including', 'iraq', 'iran', 'syria', 'yemen', 'sudan', 'somalia', 'libya']",2,1
"['despite', 'many', 'wellmeaning', 'le', 'liberal', 'claim', 'venezuela', 'president', 'maduro', 'bashar', 'alassad', 'venezuela', 'syria', 'libya', 'iraq', 'here', 'â', 'ajopinion', 'hussein', 'walid']",2,1
"['whenever', 'syrian', 'people', 'hold', 'election', 'leave', 'syria', 'owner', 'erdogan', 'said', 'trt', 'world', 'forum', 'istanbul', 'thursday']",2,1
"['iraqi', 'land', 'liberated', 'terrorist', 'daesh', 'gang', 'force', 'completely', 'control', 'international', 'iraqisyrian', 'border']",2,1
"['united', 'statesled', 'coalition', 'force', 'parachuted', 'ammunition', 'syrian', 'rebel', 'fighting', 'islamic', 'state', 'iraq', 'levant', 'isil', 'u', 'official', 'said']",2,1
"['iran', 'leading', 'shia', 'muslim', 'power', 'sunni', 'muslim', 'saudi', 'arabia', 'key', 'u', 'ally', 'rival', 'influence', 'middle', 'east', 'support', 'opposing', 'side', 'yemen', 'syria', 'iraq', 'lebanon']",2,1
"['eyewitness', 'confirm', 'arrival', '18', 'military', 'vehicle', 'including', 'armoured', 'personnel', 'carrier', 'rihaniyah', 'area', 'turkishsyrian', 'border']",2,1
"['sen', 'lindsey', 'graham', 'said', 'president', 'donald', 'j', 'trump', 'decision', 'withdraw', 'u', 'troop', 'syria', 'disastrous', 'national', 'security', 'decision', 'made', 'sound', 'military', 'advice', 'speaking', 'senate', 'floor']",2,1
"['syria', 'say', 'u', 'decision', 'recognise', 'golan', 'height', 'israeli', 'territory', 'contravenes', 'international', 'law']",2,1
"['moscow', 'accused', 'washington', 'failing', 'use', 'hotline', 'downing', 'plane', 'near', 'raqqa', 'called', 'investigation', 'incident']",2,1
"['turkish', 'troop', 'cross', 'syrian', 'border', 'east', 'euphrates', 'river', 'un', 'express', 'alarm', 'ankara', 'military', 'push', 'follow', 'latest', 'update']",2,1
"['longer', 'assad', 'chaos', 'country', 'must', 'know', 'assad', 'serving', 'interest']",2,1
"['opinion', 'actual', 'number', 'russian', 'troop', 'extent', 'involvement', 'daytoday', 'combat', 'syria', 'yet', 'clear', 'large', 'number', 'russian', 'soldier', 'ground', 'presence', 'kept', 'secret', 'long', 'luke', 'coffey', 'research', 'fellow', 'specialising', 'transatlantic', 'eurasian', 'security', 'writes', 'al', 'jazeera']",2,1
"['national', 'medium', 'say', 'turkish', 'ground', 'force', 'preparing', 'possible', 'ground', 'operation', 'border']",2,1
"['blatant', 'aggression', 'come', 'part', 'israel', 'support', 'terrorist', 'group', 'attempt', 'raise', 'crushed', 'moral', 'miserable', 'failure', 'huge', 'loss', 'suburb', 'quneitra']",2,1
"['british', 'government', 'win', 'support', 'air', 'strike', 'syria', '397', '223']",2,1
"['place', 'ticking', 'time', 'bomb', 'alhol', 'sprawling', 'encampment', 'displaced', 'former', 'isi', 'territory', 'northeastern', 'syria', 'living', 'condition', 'worsen', 'nostalgia', 'isisâ', 'rule', 'beginning', 'brew', 'cnnâ', 'arwa', 'damon', 'go', 'inside', 'see', 'family', 'isi', 'member', 'shunned', 'international', 'community', 'trying', 'bring', 'fundamentalist', 'utopia', 'back', 'life']",2,1
"['even', 'russian', 'president', 'vladimir', 'putin', 'announced', 'intention', 'start', 'air', 'strike', 'target', 'syria', 'russian', 'news', 'outlet', 'social', 'medium', 'user', 'started', 'visualising', 'moscow', 'might', 'overshadowing', 'washington', 'role', 'conflict']",2,1
"['russian', 'ministry', 'defense', 'released', 'new', 'video', 'showing', 'cruise', 'missile', 'strike', 'syria']",2,1
"['president', 'donald', 'j', 'trump', 'order', 'u', 'warship', 'launched', '5060', 'tomahawk', 'cruise', 'missile', 'syrian', 'government', 'airbase', 'pentagon', 'released', 'first', 'footage', 'showing', 'strike']",2,1
"['breaking', 'french', 'ministry', 'defense', 'announced', 'major', 'bombardment', 'isi', 'target', 'raqqa', 'syria']",2,1
"['â', 'œwhat', 'countryâ', 'video', 'appears', 'show', 'syrian', 'civilian', 'confronting', 'u', 'troop', 'northeastern', 'syria']",2,1
"['french', 'warplane', 'take', 'aircraft', 'carrier', 'attacking', 'isi', 'syria', 'iraq']",2,1
"['u', 'russia', 'france', 'bombing', 'syria', 'many', 'country', 'want', 'bomb', 'u', 'raqqa', 'devastated', 'raqqa', 'endured', 'unbearable', 'live', 'fear', 'isils', 'dictatorship', 'raqqa', 'resident']",2,1
"['continue', 'monitor', 'terrible', 'situation', 'clear', 'bashar', 'alassad', 'operates', 'brutal', 'unabashed', 'barbarism', 'u', 'secretary', 'state', 'rex', 'tillerson']",2,1
"['saudi', 'arabia', 'hail', 'donald', 'trumpâ', 'â', 'œcourageous', 'decisionâ', 'iran', 'â', 'œstrongly', 'condemns', 'unilateral', 'strikesâ', 'â', 'world', 'reacts', 'u', 'strike', 'syria']",2,1
"['sixtyeight', 'year', 'failing', 'defend', 'palestine', 'arab', 'state', 'proved', 'incapable', 'defending', 'syria', 'robin', 'yassinkassab']",2,1
"['june', '1967', 'israel', 'absorbed', 'whole', 'historic', 'palestine', 'well', 'additional', 'territory', 'egypt', 'syria']",2,1
"['announcement', 'come', 'day', 'president', 'plan', 'withdraw', 'troop', 'syria', 'became', 'public', 'decision', 'mattis', 'top', 'national', 'security', 'adviser', 'opposed']",2,1
"['video', 'shared', 'social', 'medium', 'appears', 'show', 'u', 'army', 'vehicle', 'running', 'russian', 'military', 'vehicle', 'road', 'syria']",2,1
"['3', 'reason', 'russia', 'involved', 'syrian', 'war']",2,1
"['official', 'damascus', 'deny', 'using', 'weapon']",2,1
"['syria', 'failure', 'humanity', 'international', 'community', 'inaction', 'continues', 'give', 'syrian', 'message', 'human', 'worth', 'insignificant']",2,1
"['extremely', 'rare', 'move', 'former', 'al', 'qaeda', 'operative', 'come', 'shadow', 'make', 'startling', 'claim']",2,1
"['uaes', 'announcement', 'leaf', 'open', 'likelihood', 'emirati', 'troop', 'would', 'remain', 'yemen', 'currently', 'operate', 'hadramawt', 'province', 'aden', 'city']",2,1
"['loss', 'region', 'sultan', 'qaboos', 'oman', 'became', 'centre', 'backdoor', 'negation', 'iran', 'u', 'well', 'representative', 'yemen', 'houthi', 'rebel', 'saudi', 'arabia']",2,1
"['european', 'power', 'condemn', 'turkey', 'syria', 'operation', 'turn', 'blind', 'eye', 'saudi', 'arabia', 'crime', 'yemen', 'â', 'writes', 'ali', 'bakeer', 'ajopinion']",2,1
"['reiterate', 'categorical', 'rejection', 'measure', 'would', 'undermine', 'syrian', 'sovereignty', 'golan']",2,1
"['within', 'hour', 'president', 'donald', 'j', 'trump', 'abandoned', 'stance', 'core', 'campaign', 'watch', 'stunning', 'uturns', 'russia', 'nato', 'china', 'syria']",2,1
"['combined', 'operation', 'armed', 'force', 'france', 'united', 'kingdom', 'way', 'u', 'president', 'donald', 'trump']",2,1
"['hassan', 'nasrallah', 'leader', 'lebanon', 'hezbollah', 'movement', 'called', 'country', 'middle', 'east', 'join', 'battle', 'syria', 'iraq', 'islamic', 'state', 'iraq', 'levant', 'isil', 'group']",2,1
"['u', 'president', 'trump', 'say', 'kept', 'u', 'soldier', 'northern', 'syria', 'keep', 'oil']",2,1
"['president', 'trump', 'offered', 'varying', 'reason', 'giving', 'turkey', 'green', 'light', 'attack', 'u', 'ally', 'syria', 'including', 'fact', 'kurd', 'fight', 'alongside', 'u', 'world', 'war', 'ii']",2,1
"['made', 'isil', 'u', 'occupation', 'iraq', 'iranian', 'manipulation', 'instability', 'iraq', 'syria', 'cruelty', 'brutality', 'dictator', 'like', 'bashar', 'alassad', 'sectarian', 'cynicism', '']",2,1
"['intense', 'roundtheclock', 'shelling', '24', 'hour', 'day']",2,1
"['turkey', 'president', 'said', 'regime', 'syrian', 'president', 'bashar', 'alassad', 'funding', 'islamic', 'state', 'iraq', 'levant', 'isil', 'denied', 'ankara', 'bought', 'oil', 'group', 'h']",2,1
"['russian', 'prime', 'minister', 'dmitry', 'medvedev', 'warned', 'deployment', 'foreign', 'ground', 'troop', 'syrian', 'conflict', 'could', 'result', 'world', 'war']",2,1
"['today', 'loss', 'linked', 'stab', 'back', 'delivered', 'u', 'accomplice', 'terrorist', 'cannot', 'qualify', 'happened', 'today', 'anything', 'else', 'putin', 'said', 'plane', 'shot', 'territory', 'syria', 'airtoair', 'missile', 'turkish', 'f16', 'jet', 'fell', 'syrian', 'territory', 'four', 'kilometre', 'border', 'turkey', 'pilot', 'plane', 'way', 'threaten', 'turkey']",2,1
"['turkish', 'leader', 'reject', 'international', 'pressure', 'promise', 'operation', 'continue', 'country', 'goal', 'met']",2,1
"['u', 'arm', 'export', 'rebel', 'fighter', 'syria', 'end', 'hand', 'isil', 'via', 'people', 'power']",2,1
"['chris', 'christie', 'called', 'president', 'barack', 'obama', 'joke', 'interview', 'lead', 'jake', 'tapper', 'saying', 'president', 'created', 'entire', 'situation', 'syria']",2,1
"['russian', 'president', 'vladimir', 'putin', 'made', 'surprise', 'visit', 'russian', 'base', 'syria', 'ordered', 'start', 'troop', 'withdrawal', 'wartorn', 'country']",2,1
"['russia', 'withdrawing', 'troop', 'syria', '2', 'year', 'military', 'intervention', 'actually', 'accomplish']",2,1
"['saudi', 'arabia', 'stop', 'backing', 'terrorist']",2,1
"['probably', 'wonâ', 'read', 'piece', 'syria']",2,1
"['turkey', 'launched', 'military', 'offensive', 'push', 'usbacked', 'kurdish', 'force', 'away', 'border', 'northeastern', 'syria', 'today', 'action', 'come', 'day', 'pres', 'trump', 'announced', 'u', 'troop', 'would', 'pull', 'back', 'area', 'cnnâ', 'clarissa', 'ward', 'nick', 'paton', 'walsh', 'report']",2,1
"['right', 'move', 'legal', 'republican', 'senator', 'marco', 'rubio', 'defends', 'president', 'donald', 'j', 'trump', 'u', 'airstrikes', 'syria']",2,1
"['syrian', 'government', 'force', 'recaptured', 'ancient', 'city', 'palmyra', 'isil', 'day', 'intense', 'fighting', 'state', 'medium', 'monitoring', 'group', 'said']",2,1
"['week', 'rescuer', 'film', 'staff', 'nervously', 'watching', 'fallout', 'president', 'donald', 'trump', 'suspended', 'temporary', 'travel', 'ban', 'people', 'seven', 'muslimmajority', 'country', 'including', 'syria']",2,1
"['breaking', 'news', 'syria', 'say', 'ready', 'disclose', 'location', 'chemical', 'weapon', 'halt', 'production', 'show', 'facility', 'representative', 'russia', 'united', 'nation', 'state', 'russia', 'interfax', 'news', 'agency', 'report', 'today']",2,1
"['breaking', 'u', 'president', 'trump', 'soon', 'impose', 'sanction', 'stop', 'trade', 'deal', 'turkey', 'continues', 'dangerous', 'destructive', 'path', 'syria']",2,1
"['breaking', 'u', 'president', 'trump', 'soon', 'impose', 'sanction', 'stop', 'trade', 'deal', 'turkey', 'continues', 'dangerous', 'destructive', 'path', 'syria']",2,1
"['fear', 'growing', 'among', 'american', 'official', 'thousand', 'isi', 'fighter', 'may', 'escape', 'prison', 'syria', 'kurdish', 'personnel', 'guarding', 'gear', 'fight', 'turkey', 'launched', 'military', 'offensive', 'northeastern', 'syria']",2,1
"['breaking', 'un', 'security', 'council', 'back', 'sending', 'observer', 'syria', 'wartorn', 'aleppo', 'monitor', 'evacuation']",2,1
"['syria', 'u', 'president', 'donald', 'trump', 'also', 'planning', 'significant', 'troop', 'withdrawal', 'afghanistan', 'report', 'say']",2,1
"['think', 'donald', 'j', 'trump', 'became', 'president', 'united', 'state', 'say', 'fareed', 'zakaria', 'syria', 'missile', 'strike', 'ordered', 'trump']",2,1
"['one', 'largest', 'israeli', 'military', 'operation', 'recent', 'year', 'biggest', 'iranian', 'target', 'syria']",2,1
"['45', 'year', 'since', 'start', '173', 'war', 'israel', 'egypt', 'syria', 'till', 'date', 'israel', 'still', 'occupies', 'palestinian', 'territory', 'syrian', 'golan', 'height']",2,1
"['serious', 'doubt', 'unpremeditated', 'act', 'really', 'look', 'like', 'planned', 'provocation', 'attitude', 'turkish', 'people', 'changed', 'question', 'action', 'turkey', 'current', 'leadership']",2,1
"['russia', 'intervened', 'syria', 'would', 'liberated', 'aleppo', 'brita', 'haji', 'hassan']",2,1
"['syria', 'eye', 'many', 'problem', 'james', 'denselow']",2,1
"['nato', 'member', 'bulgaria', 'said', 'refused', 'permission', 'unspecified', 'number', 'russian', 'aircraft', 'cross', 'airspace', 'late', 'last', 'week', 'amid', 'growing', 'u', 'fear', 'moscow', 'boosting', 'military', 'support', 'syrian', 'president', 'bashar', 'alassad']",2,1
"['several', 'u', 'military', 'defense', 'official', 'including', 'personnel', 'deployed', 'syria', 'expressed', 'cnn', 'frustration', 'anger', 'trump', 'administration', 'refusal', 'support', 'syrian', 'kurd', 'facing', 'turkish', 'military', 'assault']",2,1
"['message', 'world', 'power', 'syria', 'must', 'ashamed']",2,1
"['opinion', 'moscow', 'intervention', 'syria', 'religion', 'vladimir', 'putin', 'grand', 'strategy', 'russia', 'role', 'world', 'luke', 'coffey', 'research', 'fellow', 'specialising', 'transatlantic', 'eurasian', 'security', 'writes', 'al', 'jazeera']",2,1
"['opinion', 'positioning', 'force', 'syria', 'russia', 'demonstrated', 'could', 'project', 'power', 'presence', 'nato', 'u', 'new', 'arena', 'beyond', 'ukraine', 'ibrahim', 'almarashi', 'assistant', 'professor', 'department', 'history', 'california', 'state', 'university', 'san', 'marcos', 'writes', 'al', 'jazeera']",2,1
"['breaking', 'syrian', 'government', 'force', 'enter', 'kurdishheld', 'manbij', 'city', 'plea', 'call', 'kurdish', 'fighter', 'fearing', 'turkish', 'offensive']",2,1
"['â', 'œrepublicans', 'done', 'everything', 'close', 'eye', 'obvious', 'problem', 'president', 'yet', 'timeâ', 'say', 'cnns', 'chris', 'cuomo', 'gop', 'resistance', 'president', 'trumpâ', 'announced', 'plan', 'pull', 'u', 'troop', 'region', 'around', 'syria']",2,1
"['u', 'secretary', 'defense', 'mark', 'esper', 'responds', 'criticism', 'say', 'u', 'greenlight', 'turkey', 'offensive']",2,1
"['rep', 'jamie', 'raskin', 'say', 'belief', 'trump', 'syria', 'decision', 'may', 'shaken', 'loose', 'republican', 'blind', 'support', 'president', 'trump', 'republican', 'denounce', 'trump', 'ruthlessly', 'betraying', 'kurd', 'certainly', 'denounce', 'president', 'ruthlessly', 'betraying', 'american', 'said']",2,1
"['turkish', 'president', 'say', 'french', 'president', 'emmanuel', 'macron', 'meeting', 'kurdish', 'group', 'paris', 'expression', 'hostility']",2,1
"['breaking', '20', 'rocket', 'fired', 'overnight', 'israel', 'syria', 'intercepted', 'aerial', 'defense', 'system', 'according', 'israel', 'defense', 'force', 'spokesman', 'israel', 'belief', 'rocket', 'fired', 'iranian', 'alquds', 'force', 'syria']",2,1
"['russia', 'blocked', 'seven', 'un', 'resolution', 'regarding', 'syria', 'since', 'start', 'civil', 'war', '2011']",2,1
"['ahrar', 'alsham', 'group', 'said', 'twitter', 'rebel', 'seized', 'control', 'ramosa', 'southwestern', 'edge', 'city', 'thereby', 'opened', 'route', 'aleppo']",2,1
"['russia', 'run', 'circle', 'around', 'everyone', 'john', 'bell']",2,1
"['politics', 'complicated', 'seeing', 'different', 'player', 'trying', 'carve', 'different', 'part', 'syria', 'expanding', 'sphere', 'influence']",2,1
"['aggression', 'syria', 'oversteps', 'red', 'line']",2,1
"['interior', 'minister', 'say', '700', 'citizen', 'travelled', 'syria', 'iraq', 'fight', 'alongside', 'isil', 'since', '2012']",2,1
